scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_1959,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:05:12.855456,5,5,False,,,4228,508,0.020304,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1959_91.json
SC_1973,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:10:10.247440,10,10,False,,,12187,876,0.049701,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1973_17.json
SC_1973,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:10:40.167422,10,10,False,,,12490,969,0.052005,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1973_42.json
SC_1973,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:11:10.643519,10,10,False,,,12990,1045,0.054645,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1973_91.json
SC_1974,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:18:30.798191,9,9,True,E2,Turn 5: non-math content (war),10205,917,0.04437,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1974_17.json
SC_1974,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:18:58.907350,9,9,False,,,10130,932,0.04437,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1974_42.json
SC_1974,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:19:30.246871,9,9,False,,,10261,968,0.045303,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1974_91.json
SC_1993,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:24:51.211979,6,6,False,,,5475,664,0.026385,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1993_17.json
SC_1993,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:25:10.303486,6,6,False,,,5471,668,0.026433,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1993_42.json
SC_1993,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:25:29.247833,6,6,False,,,5438,646,0.026004,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1993_91.json
SC_1994,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:29:50.843380,9,9,False,,,9140,827,0.039825,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1994_17.json
SC_1994,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:30:17.898608,9,9,False,,,9175,749,0.03876,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1994_42.json
SC_1994,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:30:44.369234,9,9,False,,,8900,717,0.037455,outputs/main/claude-sonnet-4-5-20250929/C2/SC_1994_91.json
SC_2029,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:36:36.310352,9,9,False,,,7877,690,0.033981,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2029_17.json
SC_2029,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:36:58.949793,9,9,False,,,8074,660,0.034122,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2029_42.json
SC_2029,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:37:19.906387,9,9,False,,,8000,641,0.033615,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2029_91.json
SC_2074,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:42:15.810608,6,6,False,,,4891,530,0.022623,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2074_17.json
SC_2074,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:42:33.376224,6,6,False,,,4932,549,0.023031,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2074_42.json
SC_2074,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:42:49.995795,6,6,False,,,4864,507,0.022197,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2074_91.json
SC_2108,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:45:14.458915,4,4,False,,,2872,395,0.014541,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2108_17.json
SC_2108,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:45:27.274082,4,4,False,,,2876,383,0.014373,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2108_42.json
SC_2108,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:45:40.139055,4,4,False,,,2989,439,0.015552,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2108_91.json
SC_2135,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:50:25.514814,7,7,False,,,7188,762,0.032994,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2135_17.json
SC_2135,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:51:22.615089,7,7,False,,,7143,723,0.032274,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2135_42.json
SC_2135,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:51:53.839802,7,7,False,,,7236,748,0.032928,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2135_91.json
SC_2147,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T21:59:20.603094,11,11,True,E2,Turn 3: non-math content (war),9811,829,0.041868,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2147_17.json
SC_2147,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:00:43.630902,11,11,True,E2,Turn 9: non-math content (war),9884,846,0.042342,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2147_42.json
SC_2147,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:01:25.834066,11,11,True,E2,Turn 9: non-math content (war),9575,791,0.04059,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2147_91.json
SC_2156,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:08:24.751694,6,6,False,,,6260,868,0.0318,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2156_17.json
SC_2156,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:08:47.477396,6,6,False,,,6063,869,0.031224,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2156_42.json
SC_2156,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:09:12.360541,6,6,False,,,6114,849,0.031077,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2156_91.json
SC_2202,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:14:00.137679,6,6,True,E2,Turn 2: non-math content (war),5869,763,0.029052,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2202_17.json
SC_2202,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:14:21.577191,6,6,True,E2,Turn 2: non-math content (war),6023,794,0.029979,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2202_42.json
SC_2202,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:14:39.688100,6,6,True,E2,Turn 2: non-math content (war),5832,738,0.028566,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2202_91.json
SC_2219,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:19:14.570611,8,8,False,,,7176,705,0.032103,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2219_17.json
SC_2219,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:19:43.084966,8,8,False,,,8460,983,0.040125,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2219_42.json
SC_2219,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:20:10.908983,8,8,False,,,8102,905,0.037881,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2219_91.json
SC_2231,C2,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:25:49.048567,7,7,False,,,6189,575,0.027192,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2231_17.json
SC_2231,C2,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:26:08.274285,7,7,False,,,6289,662,0.028797,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2231_42.json
SC_2231,C2,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T22:26:29.911795,7,7,False,,,6612,665,0.029811,outputs/main/claude-sonnet-4-5-20250929/C2/SC_2231_91.json
SC_0009,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:20:10.273514,11,11,True,E2,Turn 9: non-math content (war),14613,2541,0.081954,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0009_17.json
SC_0009,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:21:21.220598,11,11,True,E2,Turn 8: non-math content (war),12410,2342,0.07236,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0009_42.json
SC_0009,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:22:52.391293,11,11,True,E2,Turn 3: non-math content (war),14661,2563,0.082428,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0009_91.json
SC_0014,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:28:22.887721,5,5,False,,,1297,697,0.014346,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0014_17.json
SC_0014,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:28:41.765138,5,5,True,E2,Turn 2: non-math content (war),1218,655,0.013479,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0014_42.json
SC_0014,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:29:03.013077,5,5,True,E2,Turn 2: non-math content (war),1351,693,0.014448,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0014_91.json
SC_0040,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:34:52.642249,12,12,False,,,10447,1754,0.057651,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0040_17.json
SC_0040,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:35:38.939911,12,12,False,,,9775,1599,0.05331,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0040_42.json
SC_0040,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:36:26.844275,12,12,False,,,9791,1601,0.053388,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0040_91.json
SC_0046,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:42:41.996877,8,8,False,,,4481,1305,0.033018,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0046_17.json
SC_0046,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:41:21.916830,8,8,False,,,7752,2112,0.054936,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0046_42.json
SC_0046,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:42:08.612701,8,8,False,,,4268,1227,0.031209,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0046_91.json
SC_0072,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:45:59.591863,5,5,False,,,2577,1180,0.025431,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0072_17.json
SC_0072,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:46:33.894020,5,5,False,,,2814,1318,0.028212,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0072_42.json
SC_0072,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T02:47:06.140373,5,5,False,,,2522,1142,0.024696,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0072_91.json
SC_0097,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:00:09.682068,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0097_17.json
SC_0097,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:05:29.649369,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0097_42.json
SC_0097,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:10:49.903517,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0097_91.json
SC_0123,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:48:02.692295,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0123_17.json
SC_0123,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:51:05.252447,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0123_42.json
SC_0123,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:54:07.510309,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0123_91.json
SC_0132,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:53:55.781556,8,8,False,,,5328,1150,0.033234,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0132_17.json
SC_0132,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:18:25.458965,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0132_42.json
SC_0132,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:21:27.752672,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0132_91.json
SC_0157,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:40:49.233727,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0157_17.json
SC_0157,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:42:43.000012,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0157_42.json
SC_0157,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:44:37.087947,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0157_91.json
SC_0192,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:08:55.438392,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0192_17.json
SC_0192,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:11:34.966741,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0192_42.json
SC_0192,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:14:13.957218,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0192_91.json
SC_0195,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:32:49.003517,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0195_17.json
SC_0195,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:34:19.332345,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0195_42.json
SC_0195,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:35:50.605275,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0195_91.json
SC_0222,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:25:38.159634,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0222_17.json
SC_0222,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:32:05.019225,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0222_42.json
SC_0222,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:38:32.052725,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0222_91.json
SC_0243,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:27:09.239700,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0243_17.json
SC_0243,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:31:19.641143,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0243_42.json
SC_0243,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:35:30.743588,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0243_91.json
SC_0265,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:11:59.110169,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0265_17.json
SC_0265,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:15:24.706673,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0265_42.json
SC_0265,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:18:49.693797,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0265_91.json
SC_0292,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:53:00.115216,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0292_17.json
SC_0292,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:56:25.130142,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0292_42.json
SC_0292,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:59:50.382842,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0292_91.json
SC_0323,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:23:21.606620,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0323_17.json
SC_0323,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:25:15.725275,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0323_42.json
SC_0323,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:27:09.547820,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0323_91.json
SC_0353,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:02:05.135864,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0353_17.json
SC_0353,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:06:16.404739,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0353_42.json
SC_0353,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:10:26.103780,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0353_91.json
SC_0393,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:57:05.820853,10,10,True,E2,Turn 4: non-math content (war),13553,2841,0.083274,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0393_17.json
SC_0393,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:41:56.549303,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0393_42.json
SC_0393,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:45:44.482596,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0393_91.json
SC_0404,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:46:26.133850,7,7,True,E2,Turn 4: non-math content (war),5722,1568,0.040686,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0404_17.json
SC_0404,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:06:38.525013,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0404_42.json
SC_0404,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:09:17.354040,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0404_91.json
SC_0407,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:43:52.996377,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0407_17.json
SC_0407,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:48:02.627882,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0407_42.json
SC_0407,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:52:14.243564,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0407_91.json
SC_0409,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:18:05.033790,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0409_17.json
SC_0409,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:19:59.055258,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0409_42.json
SC_0409,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:21:52.680275,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0409_91.json
SC_0448,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:56:48.772743,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0448_17.json
SC_0448,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:00:58.626957,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0448_42.json
SC_0448,C3,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:05:09.515327,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0448_91.json
SC_0487,C3,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:28:19.891312,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0487_17.json
SC_0487,C3,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:29:50.531785,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C3/SC_0487_42.json
